,ghi,t_air,e,tp,windspeed
2022-01-09 16:00:00,61.04889,26.843414,-0.35572028,0.0,5.6999955
2022-01-09 17:00:00,0.0,26.976227,-0.33245656,0.0,5.4930243
2022-01-09 18:00:00,0.0,27.058258,-0.29714754,0.0,5.0366282
2022-01-09 19:00:00,0.0,27.051178,-0.27562,0.0,4.275389
2022-01-09 20:00:00,0.0,27.01651,-0.22204313,0.0,2.7442703
2022-01-09 21:00:00,0.0,26.791412,-0.14248258,0.0,0.9569118
2022-01-09 22:00:00,0.0,26.177887,-0.116214156,0.0,2.8556545
2022-01-09 23:00:00,0.0,25.43863,-0.14931428,0.0,3.0215695
2022-01-10 00:00:00,0.0,25.19815,-0.15017903,0.0,2.5467641
2022-01-10 01:00:00,0.0,24.68692,-0.14446956,0.11634827,2.4210057
2022-01-10 02:00:00,0.0,24.656403,-0.14383532,0.0,2.5642517
2022-01-10 03:00:00,0.0,24.565094,-0.15173806,0.0,2.6214092
2022-01-10 04:00:00,0.8,24.465485,-0.15034154,0.0,3.3041916
2022-01-10 05:00:00,105.564445,24.400055,-0.16305712,0.0,4.2646594
2022-01-10 06:00:00,340.94223,24.55191,-0.18745218,0.0,4.951344
2022-01-10 07:00:00,540.33777,24.943756,-0.24852902,0.0,5.0038514
2022-01-10 08:00:00,743.32446,25.500885,-0.26261085,0.0,4.5203795
2022-01-10 09:00:00,900.4089,25.915924,-0.26282504,0.0,3.949835
2022-01-10 10:00:00,1004.0711,26.110016,-0.26940438,0.0,3.6474764
2022-01-10 11:00:00,1005.6889,26.119781,-0.282438,0.0,3.8541696
2022-01-10 12:00:00,909.6533,26.09439,-0.29894778,0.0,4.685869
2022-01-10 13:00:00,757.79553,26.417145,-0.3122622,0.0,5.017789
2022-01-10 14:00:00,543.1111,26.687408,-0.32623044,0.0,5.1078877
2022-01-10 15:00:00,287.2,26.877106,-0.33436623,0.0,5.1254354
2022-01-10 16:00:00,62.22222,26.971832,-0.32682508,0.0,5.0802875
2022-01-10 17:00:00,0.0,27.011627,-0.31550393,0.0,5.340381
2022-01-10 18:00:00,0.0,27.058258,-0.3113763,0.0,5.5196223
2022-01-10 19:00:00,0.0,27.020172,-0.28805715,0.0,5.3067913
2022-01-10 20:00:00,0.0,26.963043,-0.25506574,0.0,4.653366
2022-01-10 21:00:00,0.0,26.847076,-0.20482531,0.0,3.2136009
2022-01-10 22:00:00,0.0,26.733551,-0.14930451,0.0,2.1026912
2022-01-10 23:00:00,0.0,26.383453,-0.11752709,0.0,2.209394
2022-01-11 00:00:00,0.0,25.92984,-0.11005555,0.0,2.2359622
2022-01-11 01:00:00,0.0,25.48648,-0.1100353,0.0,2.304278
2022-01-11 02:00:00,0.0,25.149567,-0.116143145,0.0,2.4034698
2022-01-11 03:00:00,0.0,24.63443,-0.119538516,0.26273727,2.820356
2022-01-11 04:00:00,0.6933333,24.555817,-0.1283309,0.0014305115,3.6024973
2022-01-11 05:00:00,81.706665,24.473053,-0.12838748,0.0,4.5208664
2022-01-11 06:00:00,251.60889,24.628082,-0.15266263,0.0,5.432472
2022-01-11 07:00:00,490.06223,25.048004,-0.33962306,0.0,5.775404
2022-01-11 08:00:00,681.42224,25.570953,-0.37882057,0.0,4.9227057
2022-01-11 09:00:00,798.5956,26.114655,-0.33992016,0.0,3.2977839
2022-01-11 10:00:00,864.5689,26.5419,-0.2745688,0.0,2.3743598
2022-01-11 11:00:00,908.44446,26.742096,-0.23641367,0.0,1.5123855
2022-01-11 12:00:00,900.51556,26.718414,-0.27257484,0.0,2.7925773
2022-01-11 13:00:00,761.10223,26.767487,-0.32776153,0.0,3.455263
2022-01-11 14:00:00,539.91113,26.932526,-0.35350838,0.0,3.4992487
2022-01-11 15:00:00,293.44,27.117584,-0.3391218,0.0,3.449449
2022-01-11 16:00:00,64.26667,27.32071,-0.31970394,0.0,3.2075913
2022-01-11 17:00:00,0.0,27.53775,-0.3119763,0.0,2.91308
2022-01-11 18:00:00,0.0,27.696442,-0.29989424,0.0,2.8332958
2022-01-11 19:00:00,0.0,27.768951,-0.25221473,0.0,2.9887247
2022-01-11 20:00:00,0.0,27.661285,-0.23597293,0.0,2.748032
2022-01-11 21:00:00,0.0,27.2836,-0.19276328,0.0,1.2220173
2022-01-11 22:00:00,0.0,26.99405,-0.14093192,0.0,1.4975177
2022-01-11 23:00:00,0.0,26.394928,-0.13228017,0.0,2.6981995
2022-01-12 00:00:00,0.0,26.021881,-0.14277408,0.0,3.096583
2022-01-12 01:00:00,0.0,25.678375,-0.15884009,0.0,3.653574
2022-01-12 02:00:00,0.0,25.499908,-0.18713623,0.0,4.690957
2022-01-12 03:00:00,0.0,25.231842,-0.24562539,0.0,5.8740826
2022-01-12 04:00:00,0.6577778,24.726715,-0.33578882,0.0,6.659333
2022-01-12 05:00:00,103.59111,24.335602,-0.41037866,0.0,7.146859
2022-01-12 06:00:00,327.34222,24.428375,-0.45398274,0.0,7.567487
2022-01-12 07:00:00,602.86224,25.001617,-0.5203774,0.0,7.642606
2022-01-12 08:00:00,808.08887,25.67984,-0.50831723,0.0,6.884952
2022-01-12 09:00:00,950.93335,26.486237,-0.43302077,0.0,5.1803064
2022-01-12 10:00:00,1020.08887,27.420074,-0.3295294,0.0,3.4038296
2022-01-12 11:00:00,1009.13776,27.858307,-0.24066377,0.0,1.2042054
2022-01-12 12:00:00,920.5689,27.743805,-0.2334069,0.0,2.43387
2022-01-12 13:00:00,761.9733,27.42862,-0.30970365,0.0,4.014832
2022-01-12 14:00:00,546.57776,27.2565,-0.35936806,0.0,4.681465
2022-01-12 15:00:00,297.15555,27.294342,-0.35440385,0.0,4.826392
2022-01-12 16:00:00,66.56,27.519684,-0.3338817,0.0,4.4485636
2022-01-12 17:00:00,0.0,27.755524,-0.30642912,0.0,3.9260921
