,ghi,t_air,e,tp,windspeed
2022-01-07 12:00:00,930.8089,32.214508,-0.24258183,0.00667572,3.20366
2022-01-07 13:00:00,519.94666,29.937653,-0.15788223,0.19836426,4.130279
2022-01-07 14:00:00,479.1111,27.285309,-0.2889221,2.4952888,4.000866
2022-01-07 15:00:00,391.8578,27.046295,-0.20985259,0.03385544,2.7778783
2022-01-07 16:00:00,295.8578,27.724274,-0.14712872,0.0,3.205592
2022-01-07 17:00:00,98.63111,27.003326,-0.07949281,0.0,1.9601655
2022-01-07 18:00:00,4.1244445,26.292389,-0.03363751,0.0,1.8020736
2022-01-07 19:00:00,0.0,25.306305,-0.01883111,0.0,1.6150942
2022-01-07 20:00:00,0.0,24.645172,-0.021990156,0.0,2.1771767
2022-01-07 21:00:00,0.0,23.98941,-0.02232031,0.0,2.1384091
2022-01-07 22:00:00,0.0,21.856598,-0.016493024,0.0,1.9639081
2022-01-07 23:00:00,0.0,21.064362,-0.01120707,0.0,1.6655813
2022-01-08 00:00:00,0.0,20.546051,-0.008640345,0.0,1.5097615
2022-01-08 01:00:00,0.0,21.171783,-0.009803101,0.0,2.0871596
2022-01-08 02:00:00,0.0,20.991608,-0.011267606,0.0,2.827053
2022-01-08 03:00:00,0.0,20.394196,-0.009670155,0.0,3.097189
2022-01-08 04:00:00,0.0,19.8544,-0.008163508,0.0,3.1162798
2022-01-08 05:00:00,48.035557,20.570953,-0.013793353,0.0,3.2526307
2022-01-08 06:00:00,240.03555,21.312897,-0.048283257,0.0,5.0613523
2022-01-08 07:00:00,378.75555,24.797516,-0.10170252,0.166893,5.4322543
2022-01-08 08:00:00,392.92444,26.667389,-0.16638939,0.17976761,5.1598067
2022-01-08 09:00:00,609.70667,27.699371,-0.23192354,0.21791458,5.1090965
2022-01-08 10:00:00,877.5111,29.47818,-0.263453,0.012397766,5.0856705
2022-01-08 11:00:00,1004.32,30.391754,-0.30916697,0.0023841858,4.9700565
2022-01-08 12:00:00,933.4756,31.067047,-0.29960763,0.01001358,5.6674743
2022-01-08 13:00:00,720.16,28.467194,-0.23809378,1.9187927,5.846404
2022-01-08 14:00:00,419.44888,25.140778,-0.34618586,1.2845993,5.9419036
2022-01-08 15:00:00,328.53333,25.726715,-0.21346799,0.074863434,6.482409
2022-01-08 16:00:00,165.83112,26.261383,-0.11064019,0.0,6.3344135
2022-01-08 17:00:00,85.26222,24.89859,-0.06846571,0.0,5.561288
2022-01-08 18:00:00,3.7333333,23.59195,-0.029199757,0.0,5.1994777
2022-01-08 19:00:00,0.0,23.11734,-0.031097094,0.24080276,4.633022
2022-01-08 20:00:00,0.0,20.25235,-0.047055773,0.6456375,4.15359
2022-01-08 21:00:00,0.0,20.053864,-0.043127455,0.7352829,3.636149
2022-01-08 22:00:00,0.0,18.762848,-0.04174397,0.97465515,3.538052
2022-01-08 23:00:00,0.0,19.033844,-0.037290856,0.75769424,3.1205869
2022-01-09 00:00:00,0.0,18.871246,-0.03617187,0.7324219,3.0819619
2022-01-09 01:00:00,0.0,19.43814,-0.039595645,0.33330917,3.3723397
2022-01-09 02:00:00,0.0,19.561676,-0.04156749,0.08869171,3.1772964
2022-01-09 03:00:00,0.0,19.792389,-0.04496216,0.14734268,3.6665454
2022-01-09 04:00:00,0.0,19.459137,-0.053506576,0.46873093,4.569321
