,ghi,t_air,e,tp,windspeed
2022-05-09 05:00:00,3.4722223e-05,24.34024,-0.076026596,0.032927375,4.7721786
2022-05-09 06:00:00,31.19618,24.275757,-0.083864674,0.0958792,5.163465
2022-05-09 07:00:00,205.1776,24.587341,-0.10083394,0.1245169,5.9761868
2022-05-09 08:00:00,389.40323,25.265472,-0.12311176,0.051472336,6.6892743
2022-05-09 09:00:00,543.0817,25.91571,-0.13788615,0.042389147,6.5266595
2022-05-09 10:00:00,658.7809,26.306305,-0.13807331,0.04629977,6.518334
2022-05-09 11:00:00,763.2779,26.653961,-0.13575931,0.030025374,6.7730837
2022-05-09 12:00:00,695.5394,26.892273,-0.13502201,0.01425622,7.0309634
2022-05-09 13:00:00,564.1418,26.963348,-0.14091475,0.0010095537,7.5087028
2022-05-09 14:00:00,484.305,27.090698,-0.14545198,0.0005052425,7.8523474
2022-05-09 15:00:00,316.3187,27.201538,-0.15028982,4.656613e-07,8.072314
2022-05-09 16:00:00,196.37038,26.906342,-0.14950147,4.656613e-07,7.3451104
2022-05-09 17:00:00,26.112709,26.716034,-0.1425198,4.656613e-07,6.8774877
2022-05-09 18:00:00,3.4722223e-05,26.3544,-0.1340862,4.656613e-07,7.004812
2022-05-09 19:00:00,3.4722223e-05,25.958405,-0.12974748,4.656613e-07,7.3030615
2022-05-09 20:00:00,3.4722223e-05,25.605652,-0.12425742,4.656613e-07,7.0812006
2022-05-09 21:00:00,3.4722223e-05,25.317047,-0.11627188,4.656613e-07,6.852322
2022-05-09 22:00:00,3.4722223e-05,25.123718,-0.10942066,0.0010095537,6.5812583
2022-05-09 23:00:00,3.4722223e-05,24.944916,-0.10172437,0.0010095537,6.221457
2022-05-10 00:00:00,3.4722223e-05,24.71399,-0.0987298,0.0010095537,6.045338
2022-05-10 01:00:00,3.4722223e-05,24.525726,-0.10786098,0.0010095537,5.539843
2022-05-10 02:00:00,3.4722223e-05,24.344635,-0.09559911,0.0010095537,5.05914
2022-05-10 03:00:00,3.4722223e-05,24.226501,-0.08517481,0.0010095537,4.863003
2022-05-10 04:00:00,3.4722223e-05,24.346344,-0.079594,0.0010095537,4.3460927
2022-05-10 05:00:00,3.4722223e-05,24.172516,-0.077932246,0.0010095537,4.2120914
2022-05-10 06:00:00,34.626354,24.121765,-0.07367291,4.656613e-07,4.4094915
2022-05-10 07:00:00,216.76608,24.428833,-0.07202815,4.656613e-07,4.681222
2022-05-10 08:00:00,428.71133,25.158081,-0.08328051,4.656613e-07,4.950111
2022-05-10 09:00:00,640.3321,25.826324,-0.09406778,0.0013881363,4.9162745
2022-05-10 10:00:00,696.76013,26.087006,-0.09305825,0.0010095537,5.036364
2022-05-10 11:00:00,808.61194,26.361206,-0.09440241,0.0005052425,5.2317533
2022-05-10 12:00:00,766.26,26.386353,-0.096381776,0.0018929131,5.685568
2022-05-10 13:00:00,561.0515,26.278046,-0.09389764,4.656613e-07,6.092699
2022-05-10 14:00:00,497.05234,26.36142,-0.09282005,4.656613e-07,6.5882616
2022-05-10 15:00:00,341.9678,26.47403,-0.09750474,4.656613e-07,7.09709
2022-05-10 16:00:00,144.11414,26.227753,-0.10623892,4.656613e-07,6.971916
2022-05-10 17:00:00,25.000208,26.154968,-0.10608579,4.656613e-07,7.0742173
2022-05-10 18:00:00,3.4722223e-05,26.082153,-0.10364703,4.656613e-07,7.223064
2022-05-10 19:00:00,3.4722223e-05,25.970856,-0.10386822,4.656613e-07,7.3486667
2022-05-10 20:00:00,3.4722223e-05,25.74524,-0.10332942,4.656613e-07,7.273002
2022-05-10 21:00:00,3.4722223e-05,25.429382,-0.09715878,4.656613e-07,6.7602596
2022-05-10 22:00:00,3.4722223e-05,25.217957,-0.08181157,4.656613e-07,5.7690988
2022-05-10 23:00:00,3.4722223e-05,25.004333,-0.074744835,0.004289672,5.08074
2022-05-11 00:00:00,3.4722223e-05,24.79599,-0.06933417,0.015770085,4.61818
2022-05-11 01:00:00,3.4722223e-05,24.64569,-0.066367954,0.0010095537,4.145893
2022-05-11 02:00:00,3.4722223e-05,24.539673,-0.061513115,0.006686896,3.9565027
2022-05-11 03:00:00,3.4722223e-05,24.481781,-0.0618364,0.05626632,4.1602216
2022-05-11 04:00:00,3.4722223e-05,24.42273,-0.06574408,0.045290682,4.1089997
2022-05-11 05:00:00,3.4722223e-05,24.44522,-0.066419,0.034819357,4.1396604
2022-05-11 06:00:00,25.525555,24.485931,-0.06678766,0.027123839,4.138654
2022-05-11 07:00:00,162.73296,24.72055,-0.06996939,0.035324134,4.4666862
2022-05-11 08:00:00,371.07803,25.395355,-0.08642255,0.045290682,5.3990774
2022-05-11 09:00:00,515.23846,26.088287,-0.10344285,0.031034928,5.7616024
2022-05-11 10:00:00,584.32117,26.424194,-0.104798354,0.011480413,5.7937884
2022-05-11 11:00:00,645.4001,26.6745,-0.10005126,0.0013881363,5.7111907
2022-05-11 12:00:00,627.4148,26.831268,-0.10042559,0.0005052425,5.6853185
2022-05-11 13:00:00,639.3741,26.954468,-0.0913738,4.656613e-07,5.7972126
2022-05-11 14:00:00,468.97736,26.686737,-0.0872279,4.656613e-07,6.122833
2022-05-11 15:00:00,285.40067,26.447723,-0.08744342,4.656613e-07,6.3665032
2022-05-11 16:00:00,128.06024,26.267548,-0.088895336,4.656613e-07,6.2085123
2022-05-11 17:00:00,18.912395,26.139038,-0.091215,4.656613e-07,6.502216
2022-05-11 18:00:00,3.4722223e-05,26.03949,-0.09532687,4.656613e-07,6.8004937
2022-05-11 19:00:00,3.4722223e-05,25.901062,-0.09718147,4.656613e-07,6.6253304
2022-05-11 20:00:00,3.4722223e-05,25.652252,-0.090903066,4.656613e-07,6.322604
2022-05-11 21:00:00,3.4722223e-05,25.370575,-0.080994874,4.656613e-07,5.9534974
2022-05-11 22:00:00,3.4722223e-05,25.140778,-0.068551496,4.656613e-07,5.4159727
2022-05-11 23:00:00,3.4722223e-05,24.900055,-0.06437158,0.0056773424,4.950739
2022-05-12 00:00:00,3.4722223e-05,24.633453,-0.0610367,0.027123839,4.580257
2022-05-12 01:00:00,3.4722223e-05,24.407837,-0.06595394,0.042389147,4.079365
2022-05-12 02:00:00,3.4722223e-05,24.220856,-0.06414471,0.025231857,3.943584
2022-05-12 03:00:00,3.4722223e-05,24.13861,-0.06418441,0.042010564,3.9733305
2022-05-12 04:00:00,3.4722223e-05,24.138855,-0.06816584,0.051976647,3.7448835
2022-05-12 05:00:00,3.4722223e-05,23.963745,-0.07457468,0.03141351,3.7784853
2022-05-12 06:00:00,30.037327,23.839508,-0.078317896,0.028133392,3.7950776
