Date & Time,pressure,inner temperature,internal humidity,internal dew point,internal heat index,internal EMC,t_air_is,high temperature,low temperature,humidity,dew point,wet bulb,windspeed_is,wind direction,Wind Run,high wind speed,prevalent win speed,wind coldness,heat index,THW Index,THSW Index,tp_is,rain rate,ghi_is,solar energy,high solar irradiance,e_is,UV-Index,UV-Dosis - MEDs,High UV-Index,heat days,cold days
1/3/2023 13:00,29.95,84,60,69,88,10.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 13:30,29.94,83,59,67,86,10.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 14:00,29.93,83,60,67,85,10.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 14:30,29.92,84,60,69,88,10.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 15:00,29.91,88,54,69,93,9.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 15:30,29.91,85,55,67,89,9.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 16:00,29.92,82,58,65,83,10.4,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 16:30,29.92,80,60,65,81,10.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 17:00,29.93,78,61,64,79,11,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 17:30,29.94,77,63,63,78,11.4,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 18:00,29.95,75,64,62,76,11.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 18:30,29.96,74,64,61,75,11.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 19:00,29.97,73,64,60,74,11.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 19:30,29.99,73,65,60,73,11.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 20:00,29.99,72,66,60,73,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 20:30,30,72,66,60,73,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 21:00,30.01,72,66,60,72,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 21:30,30.01,71,66,59,71,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 22:00,30.01,71,67,59,71,12.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 22:30,30.01,71,67,59,71,12.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 23:00,30.01,70,68,59,71,12.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/3/2023 23:30,30,70,68,59,70,12.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 0:00,29.99,70,68,59,70,12.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 0:30,29.98,70,68,58,70,12.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 1:00,29.97,69,69,58,69,12.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 1:30,29.96,69,69,58,69,12.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 2:00,29.95,69,69,58,69,12.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 2:30,29.95,68,69,58,69,12.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 3:00,29.94,68,70,58,68,13.2,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 3:30,29.95,68,70,57,68,13.2,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 4:00,29.95,67,70,57,67,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 4:30,29.96,67,70,57,67,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 5:00,29.97,67,70,57,67,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 5:30,29.97,66,71,57,66,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 6:00,29.98,66,71,56,66,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 6:30,29.99,66,71,57,66,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 7:00,30,67,71,57,67,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 7:30,30.01,67,72,58,68,13.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 8:00,30.02,68,72,59,69,13.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 8:30,30.02,71,72,62,72,13.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 9:00,30.02,74,72,64,75,13.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 9:30,30.03,76,70,66,78,12.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 10:00,30.02,78,69,67,80,12.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 10:30,30.01,80,67,68,83,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 11:00,30,82,66,69,85,11.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 11:30,29.98,82,64,69,86,11.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 12:00,29.97,83,65,70,86,11.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 12:30,29.96,84,64,70,88,11.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 13:00,29.94,84,63,70,88,11.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 13:30,29.92,83,63,69,87,11.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 14:00,29.92,84,63,70,88,11.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 14:30,29.91,83,63,69,87,11.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 15:00,29.91,83,64,70,87,11.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 15:30,29.9,83,63,69,86,11.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 16:00,29.91,81,63,67,83,11.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 16:30,29.91,79,63,66,81,11.4,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 17:00,29.91,78,64,65,79,11.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 17:30,29.92,77,65,64,78,11.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 18:00,29.93,75,65,63,76,11.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 18:30,29.94,74,65,61,75,11.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 19:00,29.95,72,66,60,73,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 19:30,29.96,71,66,59,71,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 20:00,29.97,70,67,59,71,12.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 20:30,29.98,70,67,58,70,12.4,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 21:00,30,69,68,58,70,12.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 21:30,29.99,69,68,58,69,12.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 22:00,29.99,68,68,58,69,12.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 22:30,29.99,68,69,58,69,12.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 23:00,29.99,68,69,57,68,12.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/4/2023 23:30,29.98,68,69,57,68,12.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 0:00,29.98,67,69,56,67,13,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 0:30,29.98,67,70,57,67,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 1:00,29.97,66,70,56,66,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 1:30,29.97,66,70,56,66,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 2:00,29.96,66,70,56,66,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 2:30,29.96,66,71,56,65,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 3:00,29.96,66,71,56,65,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 3:30,29.97,65,71,56,65,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 4:00,29.97,65,71,56,65,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 4:30,29.97,65,71,55,64,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 5:00,29.98,64,71,55,64,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 5:30,29.99,64,72,55,64,13.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 6:00,30,64,71,54,63,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 6:30,30.01,64,72,55,64,13.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 7:00,30.03,65,72,56,65,13.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 7:30,30.04,66,72,57,66,13.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 8:00,30.05,68,73,59,68,14,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 8:30,30.05,70,72,61,71,13.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 9:00,30.06,73,71,63,74,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 9:30,30.05,75,70,65,76,12.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 10:00,30.05,77,69,66,79,12.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 10:30,30.04,80,67,68,82,12.2,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 11:00,30.02,81,65,68,84,11.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 11:30,30.01,83,64,70,87,11.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 12:00,30,84,63,70,88,11.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 12:30,29.98,85,62,71,90,11.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 13:00,29.97,84,61,69,87,10.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 13:30,29.97,81,62,67,83,11.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 14:00,29.96,80,63,66,81,11.4,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 14:30,29.96,78,64,65,80,11.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 15:00,29.96,77,64,64,78,11.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 15:30,29.96,75,64,62,76,11.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 16:00,29.96,73,65,61,74,11.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 16:30,29.97,72,65,60,73,11.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 17:00,29.98,72,66,60,73,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 17:30,29.98,72,66,60,72,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 18:00,29.99,71,66,59,71,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 18:30,30,70,66,58,70,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 19:00,30,69,66,57,69,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 19:30,30.01,68,66,56,68,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 20:00,30.02,67,66,55,67,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 20:30,30.03,66,67,55,66,12.4,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 21:00,30.03,66,67,55,66,12.4,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 21:30,30.04,66,68,55,66,12.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 22:00,30.04,66,68,55,65,12.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 22:30,30.03,65,68,54,65,12.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 23:00,30.03,65,69,54,64,13,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/5/2023 23:30,30.02,64,69,54,64,13,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 0:00,30.01,64,69,54,64,13,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 0:30,30,64,69,53,63,13,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 1:00,29.99,64,70,54,63,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 1:30,29.99,63,69,53,63,13,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 2:00,29.98,63,69,53,62,13,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 2:30,29.97,63,70,53,62,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 3:00,29.97,62,70,52,62,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 3:30,29.97,62,70,52,61,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 4:00,29.97,62,70,52,61,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 4:30,29.97,62,70,52,61,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 5:00,29.98,61,70,51,60,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 5:30,29.99,61,70,51,60,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 6:00,30,61,70,51,60,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 6:30,30.01,61,70,51,60,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 7:00,30.02,61,71,52,61,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 7:30,30.04,62,71,53,62,13.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 8:00,30.05,64,72,55,64,13.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 8:30,30.05,67,73,58,67,14,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 9:00,30.05,70,72,61,71,13.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 9:30,30.04,73,71,63,74,13.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 10:00,30.04,76,69,65,77,12.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 10:30,30.02,78,67,66,80,12.2,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 11:00,30.01,80,64,66,81,11.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 11:30,30,81,62,66,82,11.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 12:00,29.98,81,61,67,83,10.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 12:30,29.97,82,60,67,84,10.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 13:00,29.95,83,60,68,86,10.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 13:30,29.94,88,52,68,91,9.4,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 14:00,29.93,92,46,69,97,8.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 14:30,29.92,97,41,69,103,7.4,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 15:00,29.92,97,39,68,102,7.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 15:30,29.92,96,42,70,103,7.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 16:00,29.92,91,43,66,94,7.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 16:30,29.93,85,49,63,86,8.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 17:00,29.94,81,54,63,81,9.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 17:30,29.95,78,56,61,78,10.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 18:00,29.96,77,58,61,77,10.5,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 18:30,29.97,76,59,60,76,10.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 19:00,29.99,75,59,60,75,10.8,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 19:30,30,75,62,61,76,11.2,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 20:00,30.02,75,62,61,76,11.2,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 20:30,30.02,74,62,60,75,11.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 21:00,30.03,73,62,60,74,11.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 21:30,30.03,72,62,59,73,11.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 22:00,30.03,72,62,58,71,11.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 22:30,30.02,71,62,57,70,11.3,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 23:00,30.02,70,63,57,69,11.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/6/2023 23:30,30.02,70,63,57,69,11.6,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/7/2023 0:00,30.01,70,64,57,70,11.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/7/2023 0:30,30,70,64,57,69,11.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/7/2023 1:00,29.99,69,64,56,69,11.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/7/2023 1:30,29.97,68,64,56,68,11.7,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/7/2023 2:00,29.97,68,65,56,68,11.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/7/2023 2:30,29.96,68,65,55,67,11.9,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/7/2023 3:00,29.95,67,66,55,67,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/7/2023 3:30,29.95,67,66,55,67,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/7/2023 4:00,29.96,67,66,55,66,12.1,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/7/2023 4:30,29.96,66,67,55,66,12.4,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
1/7/2023 5:00,29.96,66,67,55,66,12.4,--,--,--,--,--,--,--,--,--,0,,--,--,--,--,0,0,--,--,--,0,--,--,--,--,--
