t_air_is,windspeed_is,tp_is,ghi_is,e_is,ghi_r,t_air_r,e_r,tp_r,windspeed_r
21.38888889,1.1176,0,99,0,206.61252,18.107788,-0.18448494,0.23452611,1.15853
20.27777778,0.89408,0,8,0,68.196526,17.147064,-0.057775848,0.22451207,0.9077611
19.72222222,0.44704,0,0,0,0.46454862,17.171844,-0.007388589,0.035696197,0.5857828
19.16666667,0.22352,0,0,0,0,17.092957,0.00105222,0.060085207,0.46614093
19.16666667,0.44704,0,0,0,0,16.611725,0.003038935,0.12356229,0.41831478
18.88888889,0.44704,0,0,0,0,16.315613,0.002501998,0.025681686,0.46050572
18.88888889,0.44704,0,0,0,0,16.006653,0.000751548,0.018090475,0.29448897
18.61111111,0,0,0,0,0,15.828949,7.50E-05,0.026651192,0.54249805
18.33333333,0,0,0,0,0,14.634216,0.001911365,0.013891142,0.5739485
18.33333333,0,0,0,0,0,14.173187,0.001116656,0.020997599,0.6038828
17.77777778,0.22352,0,0,0,0,13.947662,7.50E-05,0.021967106,0.56421226
17.77777778,0.22352,0,0,0,0,14.051971,-0.000333093,0.008560717,0.5049549
17.22222222,0,0,0,0,0,13.270691,0.000601198,0.009529758,1.015455
17.22222222,0,0,0,0,0,13.4210205,-0.000290136,0.00387663,0.9780514
18.61111111,0.22352,0,68.5,0,11.898056,13.673065,-0.004585716,0.000969507,0.9136105
21.11111111,0.22352,0,258,0,184.70451,15.830261,-0.119224235,0.000969507,0.26380077
23.33333333,0.44704,0,486.5,0.254,393.98438,19.59842,-0.2965246,4.66E-07,0.8127255
24.44444444,1.1176,0,659.5,0.254,569.593,20.648682,-0.40339884,4.66E-07,1.2763791
26.38888889,1.56464,0,826.5,0.508,773.2236,21.407349,-0.5194549,0.001938548,1.8993635
27.22222222,1.78816,0,911,0.508,806.9397,21.53183,-0.5445304,0.057178084,2.3925083
24.72222222,1.78816,0,411,0.508,755.4514,21.093414,-0.5104449,0.0930354,2.3392637
24.72222222,1.34112,0,376,0.254,619.35803,21.111206,-0.44397068,0.27183676,1.8955499
24.16666667,1.1176,0,232,0.254,652.3399,20.55243,-0.46920723,0.40202123,1.6162742
22.5,1.1176,0,109,0,393.05527,20.541138,-0.30552387,0.2842741,1.597883
21.94444444,0.44704,0,165,0,192.33188,18.868866,-0.16635756,0.24599396,1.5280597
20.83333333,0.89408,0,25.5,0,62.352394,18.23404,-0.06586229,0.1458521,1.0171399
20,1.1176,0,0,0,0.3596528,18.074768,-0.018728955,0.109671615,0.97796917
20,1.1176,0,0,0,0,17.62027,-0.004328001,0.28378937,0.57239455
19.16666667,0.67056,0,0,0,0,16.943726,-0.007087918,0.20028418,0.4968693
18.88888889,1.78816,0,0,0,0,16.700165,0.00056898,0.08722068,0.3758154
18.88888889,0.89408,0.508,0,0,0,15.63385,0.003361114,0.10918733,0.37816834
18.88888889,0.44704,0.254,0,0,0,15.437653,0.002577173,0.039088074,0.3716734
18.88888889,0.89408,0,0,0,0,15.162384,0.003951747,0.0657388,0.3025823
18.61111111,1.1176,0,0,0,0,15.179321,0.001696579,0.03004307,0.44784117
18.88888889,1.56464,0,0,0,0,14.658569,0.000375672,0.000484753,0.41151786
18.61111111,1.1176,0,0,0,0,14.956848,0.005401526,0.000484753,0.78569216
18.88888889,0.67056,0,0,0,0,13.885101,0.011426076,0.001453795,0.8899829
18.33333333,0.44704,0,0,0,0,13.914001,0.001406617,0.002907589,0.9675558
18.88888889,0.44704,0,56.5,0,13.546389,14.257263,-0.008967239,0.006137881,1.0775495
22.5,0,0,273,0,144.97942,16.502686,-0.09544815,0.000484753,0.5056012
24.16666667,0.44704,0.254,393,0.254,384.75363,19.249939,-0.30307537,4.66E-07,0.67726505
25.83333333,1.1176,0,686,0.254,630.6717,20.580658,-0.45836088,4.66E-07,1.1399844
26.38888889,1.56464,0,876.5,0.508,795.0267,21.146423,-0.5296139,0.033434946,1.4790086
26.66666667,2.01168,0,685,0.508,714.16785,22.144073,-0.49522775,0.11677854,2.0404146
25.83333333,2.45872,0,587,0.508,720.4315,21.863373,-0.50787824,0.17314869,2.2842114
24.44444444,2.01168,0,243,0.254,672.03015,21.267426,-0.50349677,0.44304737,2.1790295
22.22222222,2.45872,0,179.5,0.254,474.46854,19.82483,-0.3689697,0.4277029,1.8507901
21.94444444,2.45872,0,128,0,343.4551,19.547577,-0.27429497,0.30284888,1.5152754
20.27777778,2.68224,2.032,32.5,0,205.4437,18.29834,-0.16513333,0.34145173,1.3835763
19.44444444,2.01168,1.016,0,0,59.53521,18.257477,-0.050527044,0.07009972,1.3349576
19.44444444,3.3528,0,0,0,0.5394792,17.548126,-0.002309069,0.00387663,0.6695587
19.16666667,2.01168,0.762,0,0,0,17.426239,0.000644155,0.008560717,0.54923123
19.16666667,0.44704,0.254,0,0,0,16.514832,0.001105917,0.020513311,0.4489103
19.44444444,0.67056,0,0,0,0,16.267822,0.002888584,0.039088074,0.7519509
18.61111111,0.44704,0,0,0,0,16.404907,0.004273927,0.05960092,0.50893456
18.33333333,0.67056,0,0,0,0,16.536346,0.005176,0.043448992,0.59539735
18.33333333,0.22352,0,0,0,0,16.20523,0.002566434,0.002907589,1.0684017
18.61111111,0.67056,0,0,0,0,16.222412,0.000461587,0.000969507,0.7928803
18.88888889,0.22352,0,0,0,0,15.906708,0.001245528,0.004846137,0.8763669
18.88888889,0.22352,0,0,0,0,15.102203,0.00231943,4.66E-07,0.83324075
18.61111111,0,0,0,0,0,14.67334,0.00311411,0.000969507,1.0550565
18.05555556,0,0,0,0,0,14.176666,0.005594804,0.000969507,0.78904325
19.44444444,0,0,58,0,19.944965,14.654205,-0.006701303,0.001938548,0.521046
21.94444444,0.22352,0,260,0,209.65446,17.947449,-0.121640496,0.000969507,0.06250107
23.61111111,0.44704,0,499,0.254,441.9662,20.31778,-0.32175046,4.66E-07,1.1239802
26.38888889,1.1176,0,695,0.254,675.52167,21.62439,-0.46396664,4.66E-07,1.7341056
26.38888889,1.56464,0,836,0.508,862.83356,22.322449,-0.5691334,0.041995198,2.3940957
25.55555556,2.45872,0,832,0.508,906.17,23.134369,-0.6028967,0.17314869,2.3596234
26.66666667,2.68224,0,697,0.508,834.2722,22.700256,-0.5762533,0.20367606,2.5221531
26.38888889,1.78816,0,290.5,0.254,768.92285,21.74411,-0.54727954,0.20496827,2.660131
25.83333333,1.34112,0,254.5,0.254,658.72345,21.207916,-0.48853737,0.36955625,2.5202286
23.33333333,0.89408,0,100,0.254,522.9149,20.47528,-0.40304446,0.4958641,2.360347
23.05555556,0.67056,0,69,0,266.11777,18.983154,-0.22067529,0.2503549,1.9022536
21.38888889,0.89408,0,8.5,0,78.70097,18.463013,-0.078287266,0.21320535,1.3900287
20.83333333,0.67056,0,0,0,0.4495486,17.922699,-0.003382971,0.04151091,1.0377014
20.27777778,0.89408,0,0,0,0,17.617218,0.004145055,0.027620234,0.6024574
20,0.67056,0,0,0,0,17.07428,0.003479247,0.000969507,0.42208913
19.72222222,0.22352,0,0,0,0,16.906555,0.001954293,0.006622635,0.43647385
19.16666667,0,0,0,0,0,16.898071,0.000139407,0.002423301,0.3636047
19.72222222,0.44704,0,0,0,0,16.527008,9.65E-05,0.000484753,0.53357744
18.88888889,0.22352,0,0,0,0,15.177368,0.003253721,0.000969507,0.7992303
18.88888889,1.1176,0,0,0,0,14.752838,0.002620131,4.66E-07,0.83943945
18.33333333,0.67056,0,0,0,0,13.910095,0.001889886,0.001938548,0.89494026
18.05555556,0,0,0,0,0,13.805359,-0.000204222,4.66E-07,0.94063497
17.77777778,0,0,0,0,0,13.659576,0.000268279,4.66E-07,1.2519922
17.77777778,0,0.254,0,0,0,13.473602,-0.001224427,4.66E-07,0.7730118
18.05555556,0.22352,0,57.5,0,16.438507,13.774963,-0.003984343,4.66E-07,0.5632314
19.72222222,0,0,183.5,0,162.75156,16.246948,-0.08825304,4.66E-07,0.39632878
21.11111111,0.44704,0,328.5,0.254,315.11853,20.407501,-0.23113503,4.66E-07,0.39064744
22.22222222,1.1176,0,351,0.254,410.22806,21.533783,-0.3086489,4.66E-07,1.0740966
20.55555556,3.3528,0,227,0.254,582.9746,21.725647,-0.4362279,4.66E-07,1.823315
20.55555556,1.1176,0,140,0,574.613,21.015839,-0.40267932,4.66E-07,1.8334337
21.11111111,0.44704,0,208,0,505.1727,20.6893,-0.35155112,0.114033,1.7508146
22.5,0.22352,0,249,0.254,298.755,20.986298,-0.23860936,0.22935727,1.1873009
21.94444444,0.22352,0,192.5,0,279.46936,19.674255,-0.2298893,0.3160932,0.9030987
21.38888889,0.44704,0,215.5,0.254,156.26309,20.133545,-0.14005783,0.17831755,1.1615086
20.27777778,1.56464,0,30.5,0,103.7708,18.922089,-0.09130291,0.24034083,0.79118717
19.72222222,2.2352,0,2.5,0,28.261631,17.799072,-0.024893118,0.15457393,0.4317194
19.16666667,0.44704,0,0,0,0.26972222,18.17514,-0.001911714,0.19834563,1.1399329
19.72222222,0.22352,0.254,0,0,0,17.914642,-0.000655273,2.0407941,0.8618278
19.72222222,1.56464,0,0,0,0,17.316315,-0.001428474,0.23549515,0.6291109
18.88888889,1.34112,0,0,0,0,17.55249,-0.001396256,0.44627768,0.62704223
18.88888889,1.34112,0,0,0,0,17.30307,-0.000859291,0.6961478,0.9064895
18.88888889,0.44704,0,0,0,0,16.701233,-0.001449953,0.92792743,0.5447392
18.88888889,0.89408,0,0,0,0,16.819,-0.003662164,1.4296057,0.76424754
18.33333333,0.22352,0,0,0,0,16.6026,-0.002190936,0.3795703,0.7125637
18.33333333,0.89408,0,0,0,0,14.757843,-0.002480898,0.1746025,0.5723473
18.05555556,0.22352,0,0,0,0,14.610107,-0.004381698,0.20981348,0.6261321
18.05555556,0.44704,0,0,0,0,15.1311035,-0.005756272,0.23274915,0.27946624
18.05555556,0.44704,0,0,0,0,15.147186,-0.005799229,0.16313465,0.37377116
18.33333333,0.89408,0,45,0,3.8811111,15.50827,-0.024023263,0.1668497,0.2929435
20,0.22352,0,162.5,0,58.24653,16.88092,-0.06443402,0.1563509,0.20670031
22.77777778,0.22352,0,344,0.254,115.38413,17.807098,-0.10434001,0.112579204,0.5298459
23.33333333,0.44704,0,417.5,0.254,191.85236,18.8591,-0.17573269,0.11677854,1.0920607
25.83333333,1.1176,0,580.5,0.254,319.89874,19.497406,-0.2431949,0.19172347,1.1575111
26.38888889,1.56464,0,637,0.508,223.78528,19.040497,-0.1798457,1.0757176,0.90446585
25.27777778,2.2352,0,633,0.508,342.6459,19.350311,-0.2915847,0.67418116,0.84975386
25,1.34112,0,289.5,0.254,262.73117,18.865814,-0.21314725,0.24130987,0.7494544
23.61111111,1.1176,0,149.5,0,223.8752,19.090485,-0.17417555,0.37004054,0.5544741
21.38888889,2.01168,0,68.5,0,164.07024,18.51233,-0.1247011,0.51589215,0.24908738
20.27777778,1.78816,0.254,28,0,81.51816,18.530579,-0.049700145,0.52929854,0.66298294
19.44444444,2.2352,1.524,2.5,0,13.081875,17.589203,0.001739536,0.7825606,0.14217356
19.44444444,2.01168,0.762,0,0,0.13486111,17.071472,0.009074254,0.9074146,0.5203542
19.44444444,1.34112,1.016,0,0,0,17.16684,0.006786839,0.5603102,0.97161937
18.88888889,0.67056,0.254,0,0,0,17.132507,0.004456495,1.2821387,1.1988108
19.44444444,1.34112,0,0,0,0,17.13446,-0.000998902,2.6897779,1.2954688
18.88888889,0.44704,0,0,0,0,17.275696,-0.002663437,4.0311937,1.1352744
18.88888889,0.67056,0,0,0,0,17.213318,-0.005230075,4.0463767,1.2334675
18.88888889,0.44704,0,0,0,0,17.172272,-0.004650152,3.7373908,1.2584832
18.88888889,0.22352,0,0,0,0,16.997375,-0.008473231,0.1758947,1.7794104
18.88888889,0.67056,0,0,0,0,16.95697,-0.009310869,0.84926796,1.8275919
19.16666667,1.56464,0,0,0,0,16.187439,-0.007098657,0.4130048,1.6934211
19.16666667,0.89408,0,0,0,0,15.819397,-0.008913543,0.4130048,1.3623526
18.88888889,1.1176,0,0,0,0,15.8593445,-0.00992298,0.5464195,1.3728968
19.16666667,0.89408,0,49.5,0,6.982986,16.143097,-0.014164893,0.40299025,1.3964481
19.72222222,0.44704,0,164.5,0,49.300488,16.517883,-0.0471228,0.49069524,1.1318561
21.66666667,1.1176,0,435,0.254,114.30521,18.629456,-0.10094651,0.2555237,0.8501129
23.61111111,1.56464,0,515.5,0.254,187.80643,19.42572,-0.17529239,0.18267846,0.398421
23.61111111,0.89408,0,505,0.254,181.22803,19.212585,-0.15381444,0.20690635,0.57780266
25.27777778,1.34112,0,520,0.254,317.29138,20.456177,-0.24804892,0.60036683,0.8234548
24.16666667,1.56464,0,420.5,0.254,350.61792,20.97348,-0.3026888,2.4266632,0.7556536
24.44444444,2.01168,0,413.5,0.254,527.5003,20.093353,-0.40495598,2.207805,0.8990588
23.05555556,1.78816,0,181.5,0.254,370.8476,19.450256,-0.29638502,1.1672988,0.1270861
22.5,0.22352,0,223.5,0,209.72939,19.007263,-0.16120286,1.5373391,0.3144432
21.38888889,0.67056,0,63,0,111.32323,18.319397,-0.08944506,1.6785069,0.710142
20.55555556,1.56464,0,10.5,0,20.799131,17.962006,-0.013939367,1.7004734,1.1446235
20,0.44704,0.254,0,0,0.11989583,17.606567,-0.00418839,0.3915224,0.968483
20,0.44704,0.254,0,0,0,17.272858,-0.009579351,0.5935831,0.86254823
19.72222222,0.89408,1.524,0,0,0,17.147064,-0.013005076,0.91355246,0.9389853
19.44444444,0.44704,0.254,0,0,0,17.246124,-0.010900228,1.6226212,0.7718218
19.16666667,0.67056,0.254,0,0,0,17.194855,-0.010771386,2.0246422,1.0717777
18.88888889,0.89408,0.254,0,0,0,17.15857,-0.011404976,2.7876585,1.1358671
18.88888889,0.22352,0.254,0,0,0,15.370087,-0.012972858,2.851943,0.91035277
18.88888889,0.22352,0,0,0,0,15.443298,-0.01054586,1.1362871,1.2386769
18.33333333,0.44704,0,0,0,0,16.808136,-0.01103984,0.62184876,1.3755728
18.33333333,1.34112,0,0,0,0,16.739471,-0.011157972,0.60408187,1.4170593
18.33333333,0.44704,0,0,0,0,16.380798,-0.013456127,0.78110677,0.9681762
18.33333333,0.67056,0,0,0,0,16.311493,-0.010932446,1.1086674,0.7813534
18.88888889,0.67056,0,22.5,0,4.99,16.412506,-0.013316516,0.79338205,1.2038271
22.22222222,0.22352,0,245.5,0,55.189583,17.019318,-0.050623696,1.4237913,1.1029425
24.44444444,0.44704,0,507.5,0.254,139.71968,17.494476,-0.11452056,2.221534,0.735817
25.27777778,0.89408,0,532,0.254,232.55148,17.524017,-0.20895906,2.3856375,0.39264086
23.88888889,0.67056,0,303,0.254,282.06177,17.766266,-0.24459098,2.590605,0.5987617
20.83333333,1.1176,0.254,185,0.254,311.25244,17.988098,-0.24126188,2.902014,1.0032505
21.94444444,1.78816,0,271.5,0.254,355.3082,18.682678,-0.25298882,3.2024395,1.0257461
22.77777778,1.56464,0,413,0.254,380.9025,18.003082,-0.36807838,2.953054,0.59297734
21.66666667,1.34112,0,203,0.254,261.57733,18.762848,-0.26653066,5.5766087,0.44577566
22.77777778,0.22352,0,199,0,95.13948,17.784302,-0.10872152,1.1248193,0.036398746
20.83333333,0.89408,0,57.5,0,61.618126,18.006561,-0.07218754,0.26230747,0.45957023
20,0.44704,0,11.5,0,23.07684,17.819275,-0.02977936,0.35421178,0.6676665
20,0.44704,0,0,0,0.1798264,17.547913,-0.006991264,0.14536735,0.92962146
20,0.22352,0,0,0,0,17.549225,-0.003157446,0.20981348,0.98502505
20,0,0,0,0,0,17.393005,-0.005971058,0.5407664,0.8436922
19.44444444,0.44704,0,0,0,0,17.51056,-0.006873132,0.73862725,0.741757
19.44444444,0,0,0,0,0,17.33609,-0.009493437,0.57452357,0.61481714
19.16666667,0.89408,0,0,0,0,17.00824,-0.01008407,0.61845684,0.6715353
18.88888889,0.67056,0,0,0,0,16.735779,-0.003340014,0.603274,0.919828
18.88888889,0,0,0,0,0,16.728851,-0.008483971,0.46969765,0.9420072
18.61111111,0.44704,0,0,0,0,16.421844,-0.004940113,0.7830448,1.0401564
18.88888889,0.89408,0,0,0,0,15.674042,-0.008236966,1.0224161,0.9431885
18.88888889,0.67056,0,0,0,0,16.249573,-0.003157446,1.3336637,1.1868379
18.61111111,0.22352,0,0,0,0,16.30191,-0.009772658,1.1802204,0.93328387
18.61111111,0.44704,0,45.5,0,3.0569444,16.203705,-0.013638666,1.1243349,0.85012025
20.27777778,0.22352,0,140,0,17.172743,16.306274,-0.020941166,2.288403,0.5989982
20.83333333,0.44704,0,210,0,47.81698,16.920898,-0.048325542,1.6899747,0.58464557
21.66666667,0.67056,0,200.5,0,117.67684,17.311096,-0.1022674,2.4814181,0.44472596
21.94444444,0.89408,0,194.5,0,115.05448,17.977661,-0.09084113,3.2730234,0.22267695
22.22222222,0.67056,0,218.5,0,72.64705,17.646332,-0.054274946,3.744659,0.37605056
22.5,0.89408,0,240.5,0.254,128.64583,17.855774,-0.091131076,4.5671144,0.40900686
20.55555556,1.1176,0,72,0,122.74174,17.359985,-0.12017999,1.0710335,0.7295867
19.44444444,0.44704,0.254,85.5,0,94.07552,17.02713,-0.08616969,1.7151716,0.34299916
19.44444444,0,0,49.5,0,50.424374,16.656067,-0.045157563,1.6021084,0.5615924
19.44444444,0.44704,0,43.5,0,22.507397,17.026276,-0.010975404,1.8258122,1.2933186
18.88888889,0.44704,0,1.5,0,4.99,16.958923,-0.000472704,2.4528294,1.2080901
18.61111111,0.89408,0.254,0,0,0.074930556,16.85788,0.004907517,2.370293,0.67376286
18.33333333,1.56464,0.254,0,0,0,16.781189,0.003049674,2.0380483,0.5781785
18.05555556,2.2352,1.016,0,0,0,16.702545,-0.000998902,1.0996224,0.508874
17.77777778,0.67056,1.016,0,0,0,16.749695,0.00151401,0.22887298,0.56269324
18.33333333,1.34112,0.254,0,0,0,16.754486,-0.00418839,0.04910212,0.6811783
17.77777778,0.22352,0,0,0,0,17.099915,-0.008849107,0.011468306,0.6106675
18.05555556,0.44704,0,0,0,0,17.08319,-0.007130875,0.010499265,0.3677942
17.77777778,0.67056,0,0,0,0,17.157928,-0.003823254,0.01437543,0.29634663
18.33333333,1.1176,0,0,0,0,16.474213,-0.001364038,4.66E-07,0.4132839
18.05555556,0.44704,0,0,0,0,16.04187,-0.000193482,0.005653594,0.62068737
18.33333333,0.44704,0,0,0,0,14.982697,-0.001267385,0.0314964,0.6021248
18.33333333,0.44704,0,0,0,0,14.899292,0.002512737,0.01437543,0.4770351
18.88888889,0,0,33.5,0,13.69625,15.366608,-0.00833362,0.00387663,0.47914666
19.44444444,0,0,90,0,160.54878,16.704498,-0.098390624,0.010014512,0.3076147
20.27777778,0.89408,0,154.5,0,341.92667,18.932953,-0.27040744,0.021482352,0.75135756
20.55555556,2.01168,0,359,0.254,575.00256,19.313385,-0.42930123,0.35663462,1.3422114
20.27777778,2.01168,0,234,0.254,622.37,20.002747,-0.46451432,0.32804582,1.3337117
20.83333333,1.1176,0,256.5,0.254,706.24084,21.388214,-0.4912651,0.43723267,1.512989
20.83333333,1.1176,0,222.5,0.254,418.17007,20.08902,-0.3628485,4.102747,1.8486412
21.11111111,1.34112,0,187,0,436.04712,19.560394,-0.4063091,2.9459472,1.1696951
20.83333333,1.1176,0,119.5,0,427.44577,18.705475,-0.39074835,0.3676177,1.2630541
20.55555556,0.89408,0,62.5,0,325.20343,19.413757,-0.2827358,0.069130674,1.5622414
19.72222222,0.44704,0,12.5,0,198.19098,18.53125,-0.17234991,0.25083962,1.6432819
18.88888889,0.22352,0.254,0,0,44.250557,16.840942,-0.05578913,0.48439625,0.81122696
19.16666667,0.67056,0,0,0,0.25475696,16.98761,-0.012779551,0.33046818,0.35364187
18.33333333,0.44704,0,0,0,0,17.651123,0.000289758,0.19366154,0.33348268
18.88888889,0.89408,0,0,0,0,16.908081,0.008709118,0.26230747,0.49937883
18.88888889,0.22352,0,0,0,0,17.19748,0.009825977,0.21449757,0.015013965
18.61111111,0,0,0,0,0,16.763397,0.005068607,0.50119406,0.44355518
18.88888889,0.22352,0,0,0,0,16.391663,-0.003028574,0.2437327,0.4773366
18.88888889,0.22352,0,0,0,0,16.350586,-0.003447407,0.18784684,0.56113523
18.33333333,0.22352,0,0,0,0,16.269104,-0.002427201,1.9931461,0.70986885
18.61111111,0.67056,0,0,0,0,16.45465,-0.003801775,3.202924,0.5154132
18.33333333,0,0,0,0,0,15.967346,-0.006110669,2.8333683,0.37232766
18.33333333,0.22352,0,0,0,0,16.007538,-0.007206021,1.9774786,1.6316692
18.61111111,0.67056,0,0,0,0,16.098785,-0.002309069,0.61554974,1.1806498
18.33333333,0,0,25.5,0,6.6682987,16.476593,-0.008419534,0.09820378,0.21593857
19.16666667,0.22352,0,117.5,0,87.06257,17.08429,-0.058012113,0.006622635,0.6758913
22.5,0.67056,0,465,0.254,262.7911,18.411102,-0.19272174,0.020513311,1.1945074
24.72222222,1.34112,0,673.5,0.254,503.07483,19.959076,-0.33756897,0.04813308,1.3921748
24.72222222,1.78816,0,654,0.508,591.1414,19.915833,-0.3982441,0.14730589,1.6422156
25,1.1176,0,401.5,0.254,485.72226,19.660126,-0.39016843,2.1509502,1.722596
25.27777778,1.78816,0,440.5,0.254,438.04013,20.268463,-0.38935226,2.5749378,2.0172696
23.05555556,1.56464,0,359.5,0.508,401.89642,19.899994,-0.32177195,2.1614487,1.5294929
21.38888889,1.78816,0,170.5,0,208.11102,19.986023,-0.17872886,2.412288,1.5333143
21.11111111,1.56464,0,74,0,269.3695,19.763977,-0.20326741,0.8802796,1.0370693
19.44444444,1.1176,0.254,7.5,0,202.38676,18.299866,-0.15320233,1.2244763,0.97529376
18.61111111,1.34112,4.572,0,0,51.518265,16.806824,-0.04930279,0.66513616,0.5017468
18.61111111,1.78816,2.54,0,0,0.3146875,16.721008,-0.002695655,0.000969507,0.60048544
18.33333333,1.78816,0,0,0,0,16.644745,0.001084438,0.001938548,0.4209547
18.61111111,1.34112,0,0,0,0,16.694305,0.000214583,0.003392343,0.5815166
18.61111111,0.67056,0,0,0,0,16.576538,0.000128668,0.00387663,0.8358579
18.88888889,0.22352,0,0,0,0,17.59137,-0.000193482,0.001453795,0.70426595
18.88888889,0.22352,0,0,0,0,16.60675,-0.002147979,0.07914472,0.43000764
18.88888889,0,0,0,0,0,18.070862,-0.005068985,0.19979942,0.27445972
18.05555556,0,0,0,0,0,16.26477,-0.002384244,0.09723473,0.26703376
17.77777778,0,0,0,0,0,15.725739,-0.005047507,0.030527357,0.52223504
17.77777778,0.22352,0,0,0,0,15.219513,0.002813438,0.000484753,0.8235446
17.77777778,0,0,0,0,0,14.285522,0.004349102,0.000484753,0.8467716
17.77777778,0.22352,0,0,0,0,14.099762,0.005208218,4.66E-07,0.6408546
17.5,0,0,24,0,10.879063,14.823456,-0.004317262,0.003392343,0.41263637
19.16666667,0.22352,0,131,0,105.04452,15.352692,-0.073358096,0.03860332,0.349704
21.66666667,0.44704,0,385.5,0,250.27869,17.590485,-0.19542795,0.07914472,1.1441531
24.72222222,0.67056,0.254,643,0.254,409.43387,18.471497,-0.30562052,0.22499636,1.4951398
24.44444444,1.34112,0,804,0.508,565.7569,18.86734,-0.40241086,0.3900691,1.318338
25.27777778,0.89408,0,479.5,0.508,672.21,20.915894,-0.47452307,0.49392554,1.5063204
23.05555556,0.89408,0,209.5,0.254,558.42926,20.91394,-0.42311558,1.2860154,1.8712248
22.5,1.56464,0,170,0.254,519.4684,20.694519,-0.3870434,1.667039,1.9443275
21.11111111,1.56464,0,79.5,0,529.1936,21.450806,-0.40157324,1.641196,1.5273743
20.55555556,0.89408,0,71,0,235.78822,19.837189,-0.20587698,2.2945406,1.2794541
20.83333333,0.22352,0,86,0,131.88257,18.474548,-0.10147272,0.8138949,0.3689368
20,0,0,7,0,41.103714,17.521637,-0.024774985,1.1697216,0.39529085
19.44444444,0.22352,0,0,0,0.25475696,17.143585,0.000912638,0.6413925,0.16020568
19.44444444,0,0,0,0,0,16.888306,-0.009611569,0.31286293,0.5776859
19.44444444,0.22352,0,0,0,0,16.44336,-0.00038679,0.2555237,0.56446373
19.44444444,0,0,0,0,0,15.881073,0.000912638,0.23985608,0.37951994
19.44444444,0,0,0,0,0,16.31192,0.000397151,0.16216561,0.22622149
18.88888889,0,0,0,0,0,16.313232,0.000708591,0.10821828,0.37953848
18.88888889,0,0,0,0,0,16.03012,-0.000988162,0.13309205,0.37906957
18.88888889,0,0,0,0,0,15.828064,-0.003286317,1.1033374,0.35078415
18.88888889,0,0,0,0,0,15.369873,-4.31E-05,0.61231947,0.32743582
18.88888889,0.22352,0,0,0,0,15.365509,-0.001600303,0.62653285,0.29272038
18.61111111,0.44704,0.508,0,0,0,16.22174,0.000805245,0.579854,0.26109743
17.77777778,0.89408,0,0,0,0,16.179169,-0.000816333,0.7686699,0.37821347
18.05555556,0.44704,0,29,0,4.270729,15.971466,-0.006572431,0.68613327,0.48534104
18.88888889,0,0,129,0,45.434376,15.986237,-0.027824862,0.8121184,0.5194396
19.72222222,0.44704,0,187,0,186.27795,18.942505,-0.12732142,0.66513616,1.1659011
23.05555556,0.67056,0,532,0.254,136.28816,18.530151,-0.09622135,1.504389,1.4092454
23.88888889,1.1176,0,500,0.254,198.43073,18.861053,-0.14173311,1.3465849,1.4883149
23.61111111,1.34112,0,495,0.254,279.0348,18.072815,-0.21884966,2.746148,0.9449662
23.61111111,0.67056,0,435,0.254,271.93192,18.610107,-0.22928792,1.4577103,0.8905058
23.61111111,1.56464,0,528.5,0.254,314.51917,19.445465,-0.2683885,2.5334275,1.195112
22.77777778,1.56464,0,278.5,0.254,193.26094,19.320557,-0.16282445,2.271605,0.983816
21.66666667,0.89408,0,71,0,161.0133,19.095917,-0.15286943,1.3751742,0.63171625
21.66666667,0.22352,0,83.5,0,160.56375,18.300293,-0.16021487,0.6704661,0.73240346
20.83333333,0.44704,0,9,0,43.890938,17.246124,-0.040829733,0.29461133,0.9843773
20,0.22352,0.254,0,0,0.22479166,17.208984,-0.000827073,0.1954385,0.5376219
19.72222222,0.44704,0,0,0,0,17.344788,0.003683294,0.07769093,0.37245023
19.16666667,1.56464,25.4,0,0,0,16.70517,0.001438835,0.004361384,0.49454042
19.44444444,0.44704,0.254,0,0,0,16.387085,0.000493805,0.01437543,0.6272604
18.88888889,0,0,0,0,0,16.095093,-0.000150525,0.004361384,0.87840855
18.88888889,0.67056,0,0,0,0,15.748352,0.000558241,0.004361384,1.1774997
18.88888889,0,0,0,0,0,15.342499,0.001191831,0.000484753,1.2065403
18.88888889,0.89408,0,0,0,0,15.147614,0.001138134,0.003392343,1.0766413
18.33333333,0,0,0,0,0,14.386749,0.000354194,4.66E-07,0.98503464
18.33333333,0.22352,0,0,0,0,13.620483,-0.000816333,4.66E-07,1.1157198
18.33333333,0.44704,0,0,0,0,13.393005,-6.46E-05,4.66E-07,1.0488217
18.33333333,0.22352,0,0,0,0,13.32608,-0.001278124,4.66E-07,0.97043097
18.33333333,0,0,44,0,14.175764,14.026764,-0.012178178,4.66E-07,0.9915483
21.11111111,0.22352,0,209,0,156.35298,15.777222,-0.102976166,4.66E-07,0.47564578
23.33333333,0.67056,0,466.5,0.254,379.4789,20.082489,-0.28942615,4.66E-07,0.7761804
24.16666667,1.1176,0,664.5,0.254,649.9424,21.488373,-0.47188124,4.66E-07,1.7755871
25.55555556,1.78816,0,780,0.508,775.8908,21.842957,-0.5285938,0.08818973,2.4821086
25.55555556,1.56464,0,626.5,0.508,774.33246,21.505127,-0.5306986,0.256008,2.5187893
26.38888889,1.1176,0,641,0.508,681.2758,20.404694,-0.4877105,0.34613582,2.4993348
24.44444444,1.34112,0,206.5,0.254,717.19476,21.535095,-0.55958647,0.42818767,2.14277
