longitude,latitude,time,ssrd,t2m,u10,v10,e,tp,t_air,ghi,,,,
-83.5,9.75,1/8/2020 23:00,338306,288.5311,-0.9337367,-0.8560664,-5.24E-05,0.000602322,15.3811035,93.97389,,,,
-83.5,9.75,1/9/2020 0:00,20526.25,288.47168,-0.8509327,-0.6584976,1.20E-05,0.000462628,15.321686,5.701736,,,,
-83.5,9.75,1/9/2020 1:00,-0.125,288.71884,-0.195818,0.049824312,1.09E-05,0.000541159,15.568848,-3.47E-05,,,,
-83.5,9.75,1/9/2020 2:00,-0.125,288.33588,-0.59079826,-0.2877897,1.74E-05,0.000428145,15.185883,-3.47E-05,,,,
-83.5,9.75,1/9/2020 3:00,-0.125,288.92728,-0.5387565,-0.4037602,1.60E-05,0.000400458,15.777283,-3.47E-05,,,,
-83.5,9.75,1/9/2020 4:00,-0.125,288.8002,-0.47260284,-0.43017846,1.46E-05,0.00035943,15.6502075,-3.47E-05,,,,
-83.5,9.75,1/9/2020 5:00,-0.125,289.04813,-0.47417083,-0.47768873,9.84E-06,0.000265042,15.898132,-3.47E-05,,,,
-83.5,9.75,1/9/2020 6:00,-0.125,289.01193,-0.41369182,-0.5341471,2.70E-06,0.000318151,15.861938,-3.47E-05,,,,
-83.5,9.75,1/9/2020 7:00,-0.125,288.94202,-0.12130189,-0.15811296,3.77E-06,0.000241382,15.792023,-3.47E-05,,,,
-83.5,9.75,1/9/2020 8:00,-0.125,289.05637,-0.13287503,-0.10435322,3.21E-06,0.000105967,15.906372,-3.47E-05,,,,
-83.5,9.75,1/9/2020 9:00,-0.125,287.95142,-0.26294225,-0.09029189,2.07E-06,7.25E-05,14.801422,-3.47E-05,,,,
-83.5,9.75,1/9/2020 10:00,-0.125,287.13132,0.040498137,0.7750482,-2.16E-06,7.25E-05,13.981323,-3.47E-05,,,,
-83.5,9.75,1/9/2020 11:00,-0.125,286.72412,-0.43870473,0.7087185,-4.98E-06,4.91E-05,13.574127,-3.47E-05,,,,
-83.5,9.75,1/9/2020 12:00,232.5,287.08188,-0.86496985,0.34127742,-6.91E-06,5.59E-05,13.931885,0.06458333,,,,
-83.5,9.75,1/9/2020 13:00,175956.25,287.9257,-0.50986093,-0.04718467,-3.49E-05,6.24E-05,14.775696,48.876736,,,,
-83.5,9.75,1/9/2020 14:00,683124.6,290.46713,-1.2429264,-0.40297902,-0.000135628,8.81E-05,17.317139,189.75684,,,,
-83.5,9.75,1/9/2020 15:00,1259198.5,291.10324,-1.7018203,-0.7959862,-0.000278652,0.000174429,17.953247,349.77737,,,,
-83.5,9.75,1/9/2020 16:00,1895165.1,291.40982,-2.08575,-0.9703325,-0.000417929,0.000125851,18.259827,526.43475,,,,
-83.5,9.75,1/9/2020 17:00,2355582.2,291.94208,-2.5890698,-1.1689665,-0.000469952,0.00017166,18.792084,654.3284,,,,
-83.5,9.75,1/9/2020 18:00,2440304.2,291.72638,-2.9725518,-1.297436,-0.00047281,0.000215457,18.576385,677.8623,,,,
-83.5,9.75,1/9/2020 19:00,2727963.2,292.09836,-3.03542,-1.3632686,-0.000500316,0.000371008,18.948364,757.7676,,,,
-83.5,9.75,1/9/2020 20:00,2641613.2,291.94406,-2.4772956,-1.4207212,-0.000482986,0.000354648,18.794067,733.78143,,,,
-83.5,9.75,1/9/2020 21:00,1839052.1,291.71365,-2.25427,-1.3786082,-0.000336038,0.000169647,18.56366,510.8478,,,,
-83.5,9.75,1/9/2020 22:00,1401603.5,290.1698,-1.6788232,-1.2482923,-0.000243663,7.95E-05,17.019806,389.33432,,,,
-83.5,9.75,1/9/2020 23:00,558164.25,289.42758,-1.1594504,-0.8576998,-9.10E-05,4.10E-05,16.277588,155.04562,,,,
-83.5,9.75,1/10/2020 0:00,34888.875,287.8206,-0.4491579,-0.32201982,1.81E-06,2.94E-05,14.670593,9.691354,,,,
-83.5,9.75,1/10/2020 1:00,-0.125,287.95016,-0.7678301,-0.7039483,3.59E-06,8.56E-06,14.800171,-3.47E-05,,,,
-83.5,9.75,1/10/2020 2:00,-0.125,287.7347,-0.77119005,-0.4083053,5.73E-07,4.28E-06,14.584717,-3.47E-05,,,,
-83.5,9.75,1/10/2020 3:00,-0.125,287.4566,-0.88998276,-0.116071,-2.53E-06,2.77E-06,14.30661,-3.47E-05,,,,
-83.5,9.75,1/10/2020 4:00,-0.125,287.2122,-0.8849055,0.15116535,-2.30E-06,6.29E-06,14.062195,-3.47E-05,,,,
-83.5,9.75,1/10/2020 5:00,-0.125,287.22018,-0.9047665,0.0965534,-4.00E-06,1.33E-05,14.07019,-3.47E-05,,,,
-83.5,9.75,1/10/2020 6:00,-0.125,286.88513,-0.8380903,0.25541806,-1.54E-06,7.55E-06,13.735138,-3.47E-05,,,,
-83.5,9.75,1/10/2020 7:00,-0.125,286.84146,-0.8618339,0.1703399,-2.54E-06,1.06E-05,13.691467,-3.47E-05,,,,
-83.5,9.75,1/10/2020 8:00,-0.125,286.32916,-0.7548383,0.4190408,-1.16E-06,9.56E-06,13.179169,-3.47E-05,,,,
-83.5,9.75,1/10/2020 9:00,-0.125,286.57608,-0.45550448,0.86957157,-3.28E-07,8.56E-06,13.426086,-3.47E-05,,,,
-83.5,9.75,1/10/2020 10:00,-0.125,286.2468,0.22036725,0.89513767,-4.27E-07,5.29E-06,13.096802,-3.47E-05,,,,
-83.5,9.75,1/10/2020 11:00,-0.125,285.97617,0.3321414,0.82305557,-8.01E-07,5.29E-06,12.826172,-3.47E-05,,,,
-83.5,9.75,1/10/2020 12:00,348.75,286.09924,0.28151822,0.939026,-1.53E-06,2.27E-06,12.949249,0.096875,,,,
-83.5,9.75,1/10/2020 13:00,296381.12,287.1106,-0.5915449,0.2534296,-1.56E-05,8.06E-06,13.960602,82.32809,,,,
-83.5,9.75,1/10/2020 14:00,1102256.6,290.26343,-1.0315485,-0.61929625,-0.000159584,4.78E-06,17.113434,306.1824,,,,
-83.5,9.75,1/10/2020 15:00,1965349.9,291.00787,-1.7440809,-0.97864145,-0.000331653,9.56E-06,17.85788,545.93054,,,,
-83.5,9.75,1/10/2020 16:00,2482403.5,290.99014,-2.3564868,-1.1612967,-0.000417325,6.80E-06,17.840149,689.5565,,,,
-83.5,9.75,1/10/2020 17:00,2831467,291.34564,-2.4345124,-1.3064551,-0.000480194,2.67E-05,18.195648,786.5186,,,,
-83.5,9.75,1/10/2020 18:00,2935319.5,292.06766,-2.3629827,-1.4580761,-0.000516657,9.56E-06,18.917664,815.3665,,,,
-83.5,9.75,1/10/2020 19:00,3121800.8,291.83246,-2.312061,-1.5855513,-0.000551426,2.01E-06,18.682465,867.1669,,,,
-83.5,9.75,1/10/2020 20:00,2703308.5,291.83347,-2.4613173,-1.6661553,-0.000491249,9.31E-10,18.683472,750.919,,,,
-83.5,9.75,1/10/2020 21:00,2039779.6,291.5988,-2.1238294,-1.5478413,-0.000371115,2.29E-05,18.448792,566.60547,,,,
-83.5,9.75,1/10/2020 22:00,1416780.1,290.2724,-1.7819363,-1.2693844,-0.000250575,2.87E-05,17.122406,393.55005,,,,
-83.5,9.75,1/10/2020 23:00,543510.9,289.1862,-1.3778468,-1.2443154,-9.24E-05,5.86E-05,16.036194,150.97525,,,,
-83.5,9.75,1/11/2020 0:00,35819.25,288.52634,-0.6400775,-0.54835045,-4.74E-06,0.000141205,15.376343,9.949792,,,,
-83.5,9.75,1/11/2020 1:00,-0.125,288.6946,-0.3346211,-0.47584224,-2.41E-07,0.000168389,15.544617,-3.47E-05,,,,
-83.5,9.75,1/11/2020 2:00,-0.125,288.39804,-0.4387794,-0.76594603,1.14E-06,0.00010496,15.248047,-3.47E-05,,,,
-83.5,9.75,1/11/2020 3:00,-0.125,288.43097,-0.43571812,-0.81260407,1.11E-06,0.000151273,15.280975,-3.47E-05,,,,
-83.5,9.75,1/11/2020 4:00,-0.125,288.0982,-0.26996082,-0.7118312,-3.94E-07,8.58E-05,14.948212,-3.47E-05,,,,
-83.5,9.75,1/11/2020 5:00,-0.125,288.1786,-0.09345168,-0.3632806,-1.66E-06,6.62E-05,15.028595,-3.47E-05,,,,
-83.5,9.75,1/11/2020 6:00,-0.125,288.23227,0.519477,0.43587178,-6.65E-06,9.44E-05,15.082275,-3.47E-05,,,,
-83.5,9.75,1/11/2020 7:00,-0.125,288.12167,0.39209783,0.54332024,-3.60E-06,1.86E-05,14.97168,-3.47E-05,,,,
-83.5,9.75,1/11/2020 8:00,-0.125,288.08148,0.32124025,0.59857136,-2.63E-06,1.91E-05,14.931488,-3.47E-05,,,,
-83.5,9.75,1/11/2020 9:00,-0.125,288.29044,0.30608314,0.6827263,-3.10E-06,4.96E-05,15.140442,-3.47E-05,,,,
-83.5,9.75,1/11/2020 10:00,-0.125,287.2836,0.29973662,0.43899655,-2.77E-06,4.10E-05,14.133606,-3.47E-05,,,,
-83.5,9.75,1/11/2020 11:00,-0.125,286.74286,0.33751738,0.4505723,-1.65E-06,4.00E-05,13.592865,-3.47E-05,,,,
-83.5,9.75,1/11/2020 12:00,174.375,287.37622,0.35431707,0.58614343,-1.06E-06,3.52E-05,14.226227,0.0484375,,,,
-83.5,9.75,1/11/2020 13:00,223230.75,288.3883,0.23462832,0.81446254,-2.24E-05,4.10E-05,15.238312,62.00854,,,,
-83.5,9.75,1/11/2020 14:00,894028.06,290.94247,-0.8447355,-0.16784227,-0.000140287,1.71E-05,17.79248,248.34113,,,,
-83.5,9.75,1/11/2020 15:00,1436259.8,291.3187,-1.4540056,-0.6805128,-0.000256773,2.01E-06,18.168701,398.96103,,,,
-83.5,9.75,1/11/2020 16:00,2246380,292.4591,-1.9174541,-1.0301996,-0.000408479,4.78E-06,19.309113,623.99445,,,,
-83.5,9.75,1/11/2020 17:00,2621319.5,293.70337,-2.1482449,-1.2416167,-0.0004777,2.77E-06,20.553375,728.1443,,,,
-83.5,9.75,1/11/2020 18:00,2594687.5,294.1315,-2.2901094,-1.483074,-0.000491953,5.79E-06,20.981506,720.7465,,,,
-83.5,9.75,1/11/2020 19:00,3141745.5,294.19217,-2.453776,-1.588605,-0.00057602,3.78E-06,21.042175,872.7071,,,,
-83.5,9.75,1/11/2020 20:00,2507291,293.94626,-2.472517,-1.791216,-0.000473447,8.56E-06,20.796265,696.4697,,,,
-83.5,9.75,1/11/2020 21:00,1736013.5,293.98297,-2.3852332,-1.8559123,-0.000330422,3.40E-05,20.832977,482.22598,,,,
-83.5,9.75,1/11/2020 22:00,1106036.2,291.996,-2.326098,-1.5597012,-0.000197046,4.73E-05,18.846008,307.2323,,,,
-83.5,9.75,1/11/2020 23:00,427156.38,290.85983,-1.6278268,-1.3323053,-6.74E-05,3.83E-05,17.709839,118.65455,,,,
-83.5,9.75,1/12/2020 0:00,35121.375,290.26666,-0.897748,-0.5785326,-5.10E-06,4.78E-06,17.116669,9.755938,,,,
-83.5,9.75,1/12/2020 1:00,-0.125,289.29727,-0.62156045,-0.35951668,2.03E-06,3.00E-05,16.147278,-3.47E-05,,,,
-83.5,9.75,1/12/2020 2:00,-0.125,288.9535,-0.53987646,-0.5013373,2.48E-06,1.11E-05,15.803497,-3.47E-05,,,,
-83.5,9.75,1/12/2020 3:00,-0.125,288.91232,-0.4619257,-0.113230325,1.41E-06,3.78E-05,15.762329,-3.47E-05,,,,
-83.5,9.75,1/12/2020 4:00,-0.125,288.83942,0.037660837,0.8522435,-4.38E-07,2.62E-05,15.689423,-3.47E-05,,,,
-83.5,9.75,1/12/2020 5:00,-0.125,288.80173,0.013693273,0.84776944,-1.19E-06,9.56E-06,15.651733,-3.47E-05,,,,
-83.5,9.75,1/12/2020 6:00,-0.125,288.84616,0.23179102,0.7178086,-1.98E-06,1.11E-05,15.696167,-3.47E-05,,,,
-83.5,9.75,1/12/2020 7:00,-0.125,288.66315,0.31885093,0.56980956,-4.38E-07,1.33E-05,15.513153,-3.47E-05,,,,
-83.5,9.75,1/12/2020 8:00,-0.125,288.21902,0.3311708,0.6576574,-9.11E-07,9.31E-10,15.069031,-3.47E-05,,,,
-83.5,9.75,1/12/2020 9:00,-0.125,287.6436,0.004285395,0.88469815,-1.11E-06,1.18E-05,14.493591,-3.47E-05,,,,
-83.5,9.75,1/12/2020 10:00,-0.125,287.29907,0.23477763,0.80991745,-1.10E-06,2.57E-05,14.149078,-3.47E-05,,,,
-83.5,9.75,1/12/2020 11:00,-0.125,287.34,0.024669051,0.8400286,-2.02E-06,2.39E-05,14.190002,-3.47E-05,,,,
-83.5,9.75,1/12/2020 12:00,174.375,286.99698,-0.20851114,0.83093846,-2.16E-06,2.49E-05,13.846985,0.0484375,,,,
-83.5,9.75,1/12/2020 13:00,248234.5,288.2103,-0.20485255,0.12623842,-1.81E-05,1.06E-05,15.060303,68.954025,,,,
-83.5,9.75,1/12/2020 14:00,858383.2,291.1292,-1.2930269,-0.8189956,-0.0001211,2.77E-06,17.979218,238.43977,,,,
-83.5,9.75,1/12/2020 15:00,1500804.2,291.5596,-2.0820167,-1.4670242,-0.000242827,3.52E-05,18.409607,416.89008,,,,
-83.5,9.75,1/12/2020 16:00,2270976.8,291.36786,-2.16945,-1.356593,-0.000396413,0.000293736,18.217865,630.8269,,,,
-83.5,9.75,1/12/2020 17:00,2392680.8,290.71954,-1.9841304,-1.2990694,-0.000431699,0.000332749,17.56955,664.63354,,,,
-83.5,9.75,1/12/2020 18:00,2331916,291.1819,-2.0053353,-1.4774637,-0.000426677,0.000439723,18.03189,647.75446,,,,
-83.5,9.75,1/12/2020 19:00,2236494.8,292.71375,-2.109195,-1.5898833,-0.00038927,0.000360437,19.563751,621.24854,,,,
-83.5,9.75,1/12/2020 20:00,1923308.8,290.35104,-2.1218133,-1.6755296,-0.000328104,0.000312866,17.20105,534.25244,,,,
-83.5,9.75,1/12/2020 21:00,1610936.9,290.68756,-1.9168568,-1.6185031,-0.000297323,0.000642343,17.537567,447.48245,,,,
-83.5,9.75,1/12/2020 22:00,1183606,289.65128,-1.8873639,-1.1103777,-0.000224003,0.000386614,16.501282,328.77945,,,,
-83.5,9.75,1/12/2020 23:00,527229.4,289.0476,-1.4513923,-1.178909,-9.11E-05,0.00019079,15.897614,146.4526,,,,
-83.5,9.75,1/13/2020 0:00,32330.25,288.6684,-0.96517086,-0.70764124,-4.81E-06,7.90E-05,15.518402,8.980625,,,,
-83.5,9.75,1/13/2020 1:00,-0.125,288.68112,-0.5701159,-0.43060452,2.09E-06,6.87E-05,15.531128,-3.47E-05,,,,
-83.5,9.75,1/13/2020 2:00,-0.125,288.0198,-0.4092119,-0.28814477,5.62E-06,6.49E-05,14.869812,-3.47E-05,,,,
-83.5,9.75,1/13/2020 3:00,-0.125,289.08807,-0.2952724,-0.31747472,-8.67E-08,7.00E-05,15.93808,-3.47E-05,,,,
-83.5,9.75,1/13/2020 4:00,-0.125,288.91656,-0.14556819,-0.22110489,-2.08E-08,6.34E-05,15.766571,-3.47E-05,,,,
-83.5,9.75,1/13/2020 5:00,-0.125,288.71933,-0.19514602,-0.474635,-1.42E-07,5.24E-05,15.569336,-3.47E-05,,,,
-83.5,9.75,1/13/2020 6:00,-0.125,288.79047,-0.07926524,-0.27450955,-1.10E-06,6.39E-05,15.640472,-3.47E-05,,,,
-83.5,9.75,1/13/2020 7:00,-0.125,288.414,-0.12667781,-0.28303158,-3.85E-06,0.000115783,15.264008,-3.47E-05,,,,
-83.5,9.75,1/13/2020 8:00,-0.125,287.57443,-0.18566352,-0.33963197,-7.24E-07,7.05E-05,14.424438,-3.47E-05,,,,
-83.5,9.75,1/13/2020 9:00,-0.125,287.4873,-0.133995,-0.31584135,-2.24E-06,5.11E-05,14.337311,-3.47E-05,,,,
-83.5,9.75,1/13/2020 10:00,-0.125,286.80475,0.005853355,-0.1494489,-3.08E-06,5.64E-05,13.654755,-3.47E-05,,,,
-83.5,9.75,1/13/2020 11:00,-0.125,286.5586,0.06379378,-0.42066216,-4.04E-06,6.57E-05,13.4086,-3.47E-05,,,,
-83.5,9.75,1/13/2020 12:00,116.25,286.7673,0.67463183,-0.16734515,-3.19E-06,6.97E-05,13.61731,0.032291666,,,,
-83.5,9.75,1/13/2020 13:00,216485.5,287.6391,-0.17177576,-0.07779293,-3.14E-05,0.000215457,14.489105,60.13486,,,,
-83.5,9.75,1/13/2020 14:00,681147.6,289.75488,-0.74655044,-0.6528872,-0.000129847,0.000321424,16.604889,189.20767,,,,
-83.5,9.75,1/13/2020 15:00,1314090.5,289.36243,-1.34477,-1.3482131,-0.000276213,0.000574132,16.212433,365.02515,,,,
-83.5,9.75,1/13/2020 16:00,2135956.8,289.7424,-1.6502264,-1.689449,-0.00046515,0.000586465,16.592407,593.3213,,,,
-83.5,9.75,1/13/2020 17:00,2424429.8,290.12012,-1.6850952,-1.5922269,-0.000537272,0.000848738,16.970123,673.4527,,,,
-83.5,9.75,1/13/2020 18:00,2489090.5,290.68433,-1.8115038,-1.8064137,-0.000532261,0.000604587,17.534332,691.414,,,,
-83.5,9.75,1/13/2020 19:00,2454376,291.1494,-1.739601,-1.8011584,-0.000456919,0.000549213,17.99942,681.7711,,,,
-83.5,9.75,1/13/2020 20:00,2137177.8,290.96268,-1.6803166,-1.6580595,-0.000384226,0.00063605,17.812683,593.66046,,,,
-83.5,9.75,1/13/2020 21:00,1574361.6,290.31934,-1.4431045,-1.6261729,-0.000320785,0.000472192,17.169342,437.32266,,,,
-83.5,9.75,1/13/2020 22:00,893795.44,288.1304,-1.5872834,-1.5178722,-0.000175738,0.000430158,14.980408,248.2765,,,,
-83.5,9.75,1/13/2020 23:00,333014.5,288.2365,-1.0135541,-1.0686908,-6.07E-05,0.000231817,15.086517,92.50403,,,,
-83.5,9.75,1/14/2020 0:00,33086.25,288.31488,-0.41787308,-0.42634356,-2.27E-06,0.00030607,15.164886,9.190625,,,,
-83.5,9.75,1/14/2020 1:00,-0.125,288.4662,-0.34425294,-0.390267,1.48E-05,0.000366226,15.316193,-3.47E-05,,,,
-83.5,9.75,1/14/2020 2:00,-0.125,288.41125,-0.4805174,-0.5961448,1.40E-05,0.000300028,15.261261,-3.47E-05,,,,
-83.5,9.75,1/14/2020 3:00,-0.125,288.7213,-0.2643609,-0.44033384,1.30E-05,0.000293736,15.57132,-3.47E-05,,,,
-83.5,9.75,1/14/2020 4:00,-0.125,288.92004,-0.3594847,-0.40780813,1.23E-05,0.000240879,15.77005,-3.47E-05,,,,
-83.5,9.75,1/14/2020 5:00,-0.125,288.771,-0.21582836,-0.27081668,4.41E-07,0.000116287,15.621002,-3.47E-05,,,,
-83.5,9.75,1/14/2020 6:00,-0.125,288.35333,-0.3908442,-0.48748904,7.23E-06,9.69E-05,15.203339,-3.47E-05,,,,
-83.5,9.75,1/14/2020 7:00,-0.125,288.2939,-0.29997632,-0.40553558,3.40E-06,0.00018777,15.143921,-3.47E-05,,,,
-83.5,9.75,1/14/2020 8:00,-0.125,288.0907,-0.22755083,-0.36910397,3.65E-06,0.000146742,14.940704,-3.47E-05,,,,
-83.5,9.75,1/14/2020 9:00,-0.125,287.51376,-0.3123708,-0.44715148,-1.26E-06,3.52E-05,14.36377,-3.47E-05,,,,
-83.5,9.75,1/14/2020 10:00,-0.125,286.72214,-0.10972875,0.34014112,-3.99E-06,5.71E-05,13.572144,-3.47E-05,,,,
-83.5,9.75,1/14/2020 11:00,-0.125,286.3524,-0.28631255,-0.06153007,-5.78E-06,6.19E-05,13.202393,-3.47E-05,,,,
-83.5,9.75,1/14/2020 12:00,116.25,286.3494,-0.14780813,-0.25980908,-7.31E-06,6.19E-05,13.199402,0.032291666,,,,
-83.5,9.75,1/14/2020 13:00,208112.25,287.19345,0.027058363,-0.08745122,-3.02E-05,5.06E-05,14.043457,57.80896,,,,
-83.5,9.75,1/14/2020 14:00,690451.25,289.5574,-0.8371196,-0.80308783,-0.000140804,0.000258498,16.40741,191.792,,,,
-83.5,9.75,1/14/2020 15:00,1347700,289.89618,-1.3950199,-1.1463122,-0.000311488,0.00039492,16.746185,374.3611,,,,
-83.5,9.75,1/14/2020 16:00,1929995.9,289.90317,-1.840922,-1.5636781,-0.000437073,0.000524547,16.753174,536.11,,,,
-83.5,9.75,1/14/2020 17:00,2326799,290.42395,-2.2919014,-1.8130182,-0.000511052,0.000686642,17.273956,646.33307,,,,
-83.5,9.75,1/14/2020 18:00,2615562.8,290.4826,-2.3545456,-1.749245,-0.000519887,0.000658955,17.332611,726.5452,,,,
-83.5,9.75,1/14/2020 19:00,2763957,290.25192,-2.5127616,-1.7432086,-0.000520624,0.000472192,17.101929,767.7658,,,,
-83.5,9.75,1/14/2020 20:00,2053735.1,289.68372,-2.5130606,-1.5182984,-0.000400698,0.000560288,16.533722,570.482,,,,
-83.5,9.75,1/14/2020 21:00,1823701,290.1301,-2.4820743,-1.555014,-0.000366203,0.000414301,16.980103,506.58362,,,,
-83.5,9.75,1/14/2020 22:00,1371889.8,289.2049,-1.6853192,-1.0027162,-0.000268795,0.000334763,16.054901,381.08047,,,,
-83.5,9.75,1/14/2020 23:00,518739.75,288.59702,-1.0464069,-0.8846152,-0.000106649,0.000142463,15.4470215,144.09438,,,,
-83.5,9.75,1/15/2020 0:00,45646.25,288.0183,-0.50672495,-0.41050678,-3.53E-06,2.82E-05,14.868317,12.679514,,,,
-83.5,9.75,1/15/2020 1:00,-0.125,287.60565,-0.37001252,-0.43642795,2.48E-06,2.67E-05,14.455658,-3.47E-05,,,,
-83.5,9.75,1/15/2020 2:00,-0.125,287.09137,-0.3573194,-0.29141155,1.28E-06,2.49E-05,13.941376,-3.47E-05,,,,
-83.5,9.75,1/15/2020 3:00,-0.125,287.58566,-0.59774214,-0.5496998,-1.68E-06,2.24E-05,14.435669,-3.47E-05,,,,
-83.5,9.75,1/15/2020 4:00,-0.125,287.56296,-0.6606851,-0.43273503,-1.87E-06,3.10E-05,14.412964,-3.47E-05,,,,
-83.5,9.75,1/15/2020 5:00,-0.125,287.08636,-0.5937849,-0.29680884,-2.44E-06,3.35E-05,13.936371,-3.47E-05,,,,
-83.5,9.75,1/15/2020 6:00,-0.125,287.25662,-0.57459587,-0.3153442,-3.77E-06,5.76E-05,14.106628,-3.47E-05,,,,
-83.5,9.75,1/15/2020 7:00,-0.125,286.90012,-0.1926074,-0.059612617,-4.34E-06,6.57E-05,13.750122,-3.47E-05,,,,
-83.5,9.75,1/15/2020 8:00,-0.125,287.47034,-0.18491685,-0.099097975,-3.71E-06,6.19E-05,14.320343,-3.47E-05,,,,
-83.5,9.75,1/15/2020 9:00,-0.125,287.21243,-0.5555562,-0.5877648,-3.25E-06,0.000112511,14.062439,-3.47E-05,,,,
-83.5,9.75,1/15/2020 10:00,-0.125,286.84494,-0.039468586,-0.4481457,-2.68E-06,0.000112511,13.694946,-3.47E-05,,,,
-83.5,9.75,1/15/2020 11:00,-0.125,286.78754,-0.2017166,-0.023536064,-2.08E-06,6.39E-05,13.637543,-3.47E-05,,,,
-83.5,9.75,1/15/2020 12:00,58.125,286.10648,-0.5300953,0.29639477,-7.24E-07,4.33E-05,12.956482,0.016145833,,,,
-83.5,9.75,1/15/2020 13:00,208810,287.31305,-0.3184187,0.03128892,-2.37E-05,2.67E-05,14.163055,58.002777,,,,
-83.5,9.75,1/15/2020 14:00,814248.75,289.84427,-1.308408,-0.6256878,-0.000137705,6.44E-05,16.694275,226.1802,,,,
-83.5,9.75,1/15/2020 15:00,1789335.4,290.557,-1.8489859,-0.9814111,-0.000363808,0.000151524,17.407013,497.0376,,,,
-83.5,9.75,1/15/2020 16:00,2232657,290.55527,-2.1524262,-1.2194595,-0.000427512,0.000271334,17.405273,620.1825,,,,
-83.5,9.75,1/15/2020 17:00,2945030.2,291.67944,-2.4603467,-1.4000553,-0.000554767,0.000351879,18.52945,818.06396,,,,
-83.5,9.75,1/15/2020 18:00,2658301.8,291.19086,-2.549273,-1.5805801,-0.000508733,0.000336525,18.040863,738.4172,,,,
-83.5,9.75,1/15/2020 19:00,2365235,291.0895,-2.4137554,-1.6256758,-0.000441732,0.000267559,17.939514,657.0097,,,,
-83.5,9.75,1/15/2020 20:00,2360815.8,290.8224,-2.3985236,-1.8760811,-0.000433974,0.000109239,17.672394,655.78217,,,,
-83.5,9.75,1/15/2020 21:00,2041524,291.26077,-2.360071,-1.8370929,-0.000370104,2.19E-05,18.110779,567.09,,,,
-83.5,9.75,1/15/2020 22:00,1360085.6,289.51147,-1.6279014,-1.4267577,-0.000245663,1.51E-06,16.36148,377.80157,,,,
-83.5,9.75,1/15/2020 23:00,597356.1,288.88785,-1.2259026,-1.0894986,-9.46E-05,1.01E-06,15.737854,165.93225,,,,
-83.5,9.75,1/16/2020 0:00,49542.125,287.6975,-0.7304227,-0.6943611,-3.12E-06,5.79E-06,14.547516,13.761702,,,,
-83.5,9.75,1/16/2020 1:00,-0.125,288.01157,-0.64791733,-0.35809636,1.95E-06,5.79E-06,14.861572,-3.47E-05,,,,
-83.5,9.75,1/16/2020 2:00,-0.125,287.4938,-0.7005565,-0.11841455,1.16E-06,4.78E-06,14.343811,-3.47E-05,,,,
-83.5,9.75,1/16/2020 3:00,-0.125,287.37146,-0.7101883,0.38544983,-3.06E-07,3.27E-06,14.221466,-3.47E-05,,,,
-83.5,9.75,1/16/2020 4:00,-0.125,287.40393,-0.23188144,0.80274475,-8.67E-07,2.14E-05,14.253937,-3.47E-05,,,,
-83.5,9.75,1/16/2020 5:00,-0.125,286.79877,0.27472365,0.7786701,-1.55E-06,2.77E-05,13.648773,-3.47E-05,,,,
-83.5,9.75,1/16/2020 6:00,-0.125,286.637,0.33706927,0.7199391,-3.59E-06,1.23E-05,13.4869995,-3.47E-05,,,,
-83.5,9.75,1/16/2020 7:00,-0.125,286.32043,0.32415223,0.79195017,-1.53E-06,1.28E-05,13.170441,-3.47E-05,,,,
-83.5,9.75,1/16/2020 8:00,-0.125,286.90436,0.2904781,0.83306897,-1.82E-06,1.66E-05,13.754364,-3.47E-05,,,,
-83.5,9.75,1/16/2020 9:00,-0.125,286.78305,0.22917777,0.88988245,-3.50E-07,1.13E-05,13.633057,-3.47E-05,,,,
-83.5,9.75,1/16/2020 10:00,-0.125,286.2056,0.41046548,0.6612082,-1.64E-07,7.05E-06,13.055603,-3.47E-05,,,,
-83.5,9.75,1/16/2020 11:00,-0.125,286.30945,0.3782847,0.80345494,3.86E-07,2.27E-06,13.159454,-3.47E-05,,,,
-83.5,9.75,1/16/2020 12:00,58.125,286.16714,0.18953037,1.0206244,1.53E-06,3.78E-06,13.017151,0.016145833,,,,
-83.5,9.75,1/16/2020 13:00,271435.62,287.179,-0.33969834,0.8478404,-1.39E-05,2.77E-06,14.028992,75.39879,,,,
-83.5,9.75,1/16/2020 14:00,940023.25,290.72403,-1.509706,-0.49941987,-0.000111078,3.78E-06,17.574036,261.11758,,,,
-83.5,9.75,1/16/2020 15:00,1834749.1,291.74036,-2.0339322,-0.9524362,-0.000288905,4.30E-05,18.590363,509.65253,,,,
-83.5,9.75,1/16/2020 16:00,2390413,291.71014,-2.2373955,-1.2599391,-0.000408017,6.09E-05,18.56015,664.0036,,,,
-83.5,9.75,1/16/2020 17:00,2838677.2,292.93494,-2.2729363,-1.5405977,-0.000502986,9.69E-05,19.784943,788.5215,,,,
-83.5,9.75,1/16/2020 18:00,3070456,293.1928,-2.4076328,-1.7222587,-0.000545833,0.000125851,20.042816,852.9044,,,,
-83.5,9.75,1/16/2020 19:00,2935726.5,293.069,-2.4491467,-1.7389476,-0.000508964,8.31E-05,19.919006,815.47955,,,,
-83.5,9.75,1/16/2020 20:00,2495719.5,292.67453,-2.3682842,-1.8369509,-0.000432567,7.25E-05,19.524536,693.25543,,,,
-83.5,9.75,1/16/2020 21:00,1922959.9,292.58344,-2.0632758,-1.6248946,-0.000351708,7.90E-05,19.433441,534.1555,,,,
